index,username,tweet,timestamp
3753,b'Paul Nichols  \n\xf0\x9f\x8f\x84\xf0\x9f\x8f\xbc\n ',b'By the time everyone starts freaking out on Twitter the trains are running again. Love you guys @SFBARTalert @SFBART',16/11/15 9:59
3754,b'Eric Canoy ',b'Retweeted SFBARTalert (@SFBARTalert):\n\nBART recovering: major delay system wide due to an earlier medical emergency at EMBR.',16/11/15 9:36
3755,b'Par Trivedi ',b'@SFBARTalert @SFBART been chilling at fruitvale station for about 25 minutes.',16/11/15 9:19
3756,b' \xf0\x9f\x8c\xb4\nEden Golshani ',"b""@fuhdawin @SFBARTalert someone just passed out in my car but she's ok now""",16/11/15 9:19
3757,b'Feli Fel ',b'@SFBARTalert how long does it take for medical personnel to ge there?',16/11/15 9:14
3758,b'Eddie Alvarado ',b'@SFBARTalert @SFBART you said 10 minutes delay over 10 minutes ago. We need to get this going!! ',16/11/15 9:13
3759,b'Sunil ',b'@SFBARTalert @SFBART train stuck at lake merit due to medical emergency at embarcadero in SF.',16/11/15 9:12
3760,b' \xf0\x9f\x8c\xb4\nEden Golshani ',"b""@fuhdawin @SFBARTalert I guess I'm lucky stuck before west Oakland. At least I see sunlight.""",16/11/15 9:11
3761,b'SFBARTalert ',b'Major delay system wide due to a medical emergency on board a train at EMBR.',16/11/15 9:11
3762,b'Darrel Adams ',b'@edeng @SFBARTalert Been stuck in the transbay tube for over 20 mins now.',16/11/15 9:10
3763,b'M Anderer ',b'.@SFBARTalert @SFBART this is a complete understatement. 2 trains just went out of service. 100s stranded!',16/11/15 9:09
3764,b'GlueGang#6 ',b'@SFBARTalert why does somebody being hurt have something to do when the trains not moving ',16/11/15 9:08
3765,b' \xf0\x9f\x8c\xb4\nEden Golshani ',"b""@SFBARTalert it's not a delay when no trains are moving. It's a shut down.""",16/11/15 9:04
3766,b'SFBARTalert ',b'10 min delay at EMBR in SFO and MLBR dirs due to a medical emergency.',16/11/15 8:59
3767,b'Mike Inouye\nVerified account\n ',"b'.@SFBARTalert update: Now 10 min delay reported for Richmond line, recovering from earlier power line issue. (5:21a)'",16/11/15 5:21
3768,b'SFBARTalert ',b'BART recovering: 10 min delay on RICH line in FRMT and MLBR dirs due to an earlier pg&e powerline issue.',16/11/15 5:13
3769,b'Lauren Inderhees\nVerified account\n ',b'@SFBARTalert I am with NBC Bay Area-where is the line down?',16/11/15 4:52
3770,b'KTVU\nVerified account\n ',b'JUST IN: @SFBARTalert\n#BART delay developing on Richmond line due to a damaged PG&E powerline @sal_castaneda has live update @ 445am',16/11/15 4:44
3771,b'Camilo Sol Zamora ',b'@SFBARTalert Civc Cntr station closed due to police activity. Bart train goin thru n stopping at Powell.',14/11/15 12:53
3772,b'Dave Guarino ',"b'The greatest @SFBARTalert of all time, people:'",14/11/15 8:57
3773,b'SFBARTalert ',b'BART recovering: major delay at ROCK in PITT dir and a 10 min delay in SFO dir due to police activity at ROCK stn.',13/11/15 12:48
3774,b'SFBARTalert ',b'Major delay at ROCK in PITT dir due to police activity.',13/11/15 12:41
3775,b'Remy Buttsaplenty ',b'@DeBasedJesus @SFBARTalert foreal!! ',13/11/15 12:17
3776,b'debasedjesus ',b'@candymelissa_ @SFBARTalert Fuck bart lol',13/11/15 12:11
3777,b'Remy Buttsaplenty ',b'@DeBasedJesus @SFBARTalert yes like they always do! They wanna keep raising the fares but the quality of the service isnt going up sooo tf ',13/11/15 12:09
3778,b'SFBARTalert ',b'10 min delay at SF stns in East Bay dir due to police activity at WOAK stn.',13/11/15 12:07
3779,b'debasedjesus ',"b""@candymelissa_ @SFBARTalert it's sad cuz I doubt that it's ever gna change but I'm sure the fares will go up""",13/11/15 12:06
3780,b'Remy Buttsaplenty ',b'@DeBasedJesus @SFBARTalert seriously!! Like how is it possible to have so many delays all the time? They might as well stop running wtf l.',13/11/15 12:02
3781,b'debasedjesus ',"b'@candymelissa_ @SFBARTalert Bart service is so shitty and they always talk about improving it smh, and it stays smelling like Bum piss'",13/11/15 11:34
3782,b'SFBARTalert ',b'BART recovering: 10 min delay at SF stns in East Bay dir due to an earlier equipment prob on a train.',13/11/15 11:14
3783,b'Marty Roth ',b'@SFBARTalert so nice to hear and understand our driver greet us at every stop. SF/Dublin @ Powell 9:10am',13/11/15 9:11
3784,b'KTVU\nVerified account\n ',b'JUST IN: @SFBARTalert\n10 min delays on #BART from downtown #Oakland in #SFO direction due to an earlier equipment prob on a train',13/11/15 8:06
3785,b' \xe2\x98\x81\xef\xb8\x8f\nRei \n\xf0\x9f\xa6\x84\n ',b'Now bumped up to 10min delay heading into San Francisco from the East Bay. @SFBARTalert',13/11/15 7:58
3786,b' \xe2\x98\x81\xef\xb8\x8f\nRei \n\xf0\x9f\xa6\x84\n ',"b""Issue with trains holding at downtown Oakland. @SFBARTalert says it's about a 5 min delay heading into SF. Richmond/Daly City/Millbrae""",13/11/15 7:54
3787,b'ayyynar ',"b'@rusher81572 @SFBARTalert @SFBART There ended up being no delays, thanks for the information though'",12/11/15 21:02
3788,b'sunday parker  \n\xe2\x99\xbf\xef\xb8\x8f\n ',b'#SF #BART #12thstplatform @SFBARTalert ',12/11/15 18:31
3789,b'People Behaving Bad ',b'@SFBARTalert @SFBART ...comfy much!??...#DirtySeats because of people like these. #SMFDH',12/11/15 16:56
3790,b'Phillip Tribble ',b'@lejuice @SFBARTalert @SFBART they are looking for a criminal now at bay fair',12/11/15 16:53
3791,b'ayyynar ',b'@sfbartalert @SFBART Are there equipment problems between Union City and SF?',12/11/15 15:15
3792,b'Sarit\xc3\xa4 ',"b'Walking to my car, the street lights are off at the concord Bart parking lot..How can we fix this?  -@511SFBay @SFBARTable @SFBARTalert'",11/11/15 17:47
3793,b'Ian Abellana ',b'@SFBARTalert @rockthesole saw this yesterday',11/11/15 12:56
3794,b'Adriana Ruiz ',b'@ian_abellana @SFBARTalert @SFBART until how long )):',11/11/15 11:58
3795,b'SFBART\nVerified account\n ',b'@rcastag Thanks for sharing. Sorry that @SFBARTalert is automated and does not reply/follow.',11/11/15 10:45
3796,b'Roman ',b'@sfbart @SFBARTalert tell me about all future improvements as I stand and wait on your equipment problems. #bartissues #bartfailure',10/11/15 18:48
3797,b'Roman ',"b""@SFBARTalert @SFBART what's with the delay between Hayward and Fremont?""",10/11/15 18:39
3798,b'SFBARTalert ',b'10 min delay on DALY line in East Bay dir due to equip prob.',10/11/15 17:38
3799,b'Jeff Ng ',b'@SFBARTalert stopped at bay fair right now',10/11/15 17:30
3800,b'\xe0\xa5\x90 \xe2\x88\xb4 Puppy Goat ',b'@SFBARTalert and Bart trains are stopping at Hayward.',10/11/15 17:15
3801,b'Ismael Carrasco ',"b'@SFBARTalert 20min, 20 min ago. FFS.'",10/11/15 17:15
3802,b'90ft2home ',"b""@MichaelReyes808 @SFBARTalert  after each rain. Think it'd be solved in knowing it's an El Ni\xc3\xb1o year""",10/11/15 17:13
3803,b'Ismael Carrasco ',b'@SFBARTalert I was delayed this morning too. Jesus BART.',10/11/15 16:19
3804,b'Sarena Perez ',b'@SFBARTalert @SFBART Why will you not tell people that there was smoke pouring from the tracks due to a fire? I was on that train!',10/11/15 10:55
3805,b'People Behaving Bad ',b'@SFBART @SFBARTalert..how come these arrows are not placed on ALL the stations!?? Especially on the 12th St. station ',10/11/15 8:23
3806,b'Darrel Adams ',b'@SFBARTalert @SFBART This sucks. :(',10/11/15 8:14
3807,b'P\xc3\xa9rez ',b'@SFBARTalert #BART is civic satation bck open? Bart your messing up ppl commute up BART needs to be mindful of ppl commute',10/11/15 7:40
3808,b'rik. ',"b'@SFBARTalert .WTH is going on with BART, particularly in the mornings?!?!..making folks late for work because of some ""systematic problems"".'",10/11/15 7:25
3809,b'C M ',b'@SFBARTalert @SFBART  what was all the smoke about?',10/11/15 7:20
3810,b'shelly ',"b""@SFBARTalert @SFBART what's wrong?""",10/11/15 7:14
3811,b'Tej Singh ',b'@brosales12 @samesfandiari I use @SFBARTalert',9/11/15 19:53
3812,b'Leanne Morford ',"b'@SFBARTalert @SFBART something is not right on the tracks outside of Rockridge. Our car hit something, then had essentially bad turbulence'",9/11/15 19:07
3813,b'Sam Kless ',b'@SFBARTalert @SFBART are you kidding me with this BART Delay at West Dublin? seriously?! Police hold? I cant believe Inpay for this service',9/11/15 8:46
3814,b'KayBisous Giroud ',"b""What's up with @SFBART? @SFBARTalert emergency lights going off at Civic Center but no BART personnel to answer questions.""",9/11/15 8:25
3815,b'Timothy Carter ',b'@SFBARTalert is there a delay on the Fremont - DalyCity line??',9/11/15 7:46
3816,b'SFBARTalert ',b'10 min delay at HAYW in FRMT dir due to track maint.',8/11/15 8:44
3817,b'SFBARTalert ',b'BART recovering: 10 min delay on FRMT line in RICH dir due to a train removed from svc for a mechanical prob.',8/11/15 8:25
3818,b'WATCHTOWER ',"b""San Francisco's BART system reporting major delay system wide due to disabled train between CIVC and 16th St. - SFBARTalert""",7/11/15 14:40
3819,b'Edmundo Ruiz ',b'@SFBARTalert conductor was terrible. Stopped halfway to west oakland for 10 minutes and then reversed back to 12th st. Did not say anything.',7/11/15 14:36
3820,b'WEird_boo ',b'@SFBARTalert Even in the East Bay?',7/11/15 14:13
3821,b'UncleLu ',"b'Smfh... RT @SFBARTalert: Major delay between CIVC and 16TH on DALY line in SFO, MLBR and DALY dirs due to equip prob.'",7/11/15 13:42
3822,b'Carter Gibson ',b'@SFBARTalert Any reason were stuck in a tunnel between 16 & 24 without lights?',6/11/15 17:55
3823,b'jen ',b'@SFBART @SFBARTalert if a passengers are going to be stuck on a stopped train for 10 minutes we should at least be told why. #announcements',6/11/15 7:54
3824,b'P\xc3\xa9rez ',b'@apisanty @SFBARTalert thanks im on the Pitts/Bay Point Train',4/11/15 19:57
3825,b'Alejandro Pisanty ',b'@gaperez10 @SFBARTalert hope it pans out & you leave #BART & get home safe',4/11/15 19:48
3826,b'P\xc3\xa9rez ',b'@apisanty @SFBARTalert thanks for the update',4/11/15 19:43
3827,b'Alejandro Pisanty ',"b'.@gaperez10 @SFBARTalert heard from passenger on board, #BART Oakland trains rolling again. Relatives reporting from MEX.'",4/11/15 19:42
3828,b'P\xc3\xa9rez ',b'@SFBARTalert BART is always having  delay and messing very body schedule up #BART needs to do a better job',4/11/15 19:38
3829,b'windwidow ',"b""@SFBARTalert yes... It's painful to be waiting here so long""",4/11/15 19:32
3830,b'SFBARTalert ',"b'20 min delay at 12TH in PITT, FRMT, RICH, SFO, MLBR and DALY dirs due to police activity.'",4/11/15 19:23
3831,b'Chuck ',b'@SFBARTalert BART operator someone is on the track at 12th St. Station. Need to put out an alert.',4/11/15 19:18
3832,b'Justin ',"b""Sfbartalert Twitter is saying there was a medical emergency that's causing a 20 minute delay, but the train I was on was stopped then taken\xe2\x80\xa6""",4/11/15 18:47
3833,b'People Behaving Bad ',b'@SFBARTalert @SFBART ..\nHow in the HELL you loose track of a 6y/o child!???...#GoodParenting Much? ...##SMFD!!!',4/11/15 18:42
3834,b'SFBARTalert ',"b'BART recovering: 20 min delay at WOAK in PITT, DUBL, FRMT and RICH dirs due to a medical emergency.'",4/11/15 18:37
3835,b'R Narayanan ',"b'@SFBART @SFBARTalert do you care to upgrade the system? , plus you need to train your bart operator to communicate!!'",4/11/15 18:30
3836,b'R Narayanan ',"b'@SFBART @SFBARTalert frmnt bound  train out of service at West oakland ,door issue???. Very poor maintenance.'",4/11/15 18:24
3837,b'Kyle Anne ',"b""Medical emergency at West Oakland in the East Bay direction! Thought you might want to know since @SFBARTalert hasn't said anything yet!""",4/11/15 18:17
3838,b'Alyssa Chan ',"b'Homeless guy wearing a red nascar jacket harassing a lady at powell platform, his pants were down &yelled at me to look at him @SFBARTalert'",3/11/15 14:22
3839,b'Jeremy Dale ',"b'Blarg. RT @SFBARTalert: 10 min delay at 24TH in PITT, DUBL, SFO, MLBR and DALY dirs due to person(s) on track.'",3/11/15 8:07
3840,b'Roly Blosch ',b'@SFBARTalert @SFBART is there another major delay at this hour??',3/11/15 7:30
3841,b'lechuga ',b'@chavastar @SFBARTalert secondededed @SFBART',2/11/15 22:27
3842,b'Chava OnTheBus ',"b""@SFBARTalert  I'm on the Bart at Powell and there hasn't been an announcement at all. Why wouldn't you share with customers stuck?""",2/11/15 22:26
3843,b'Judy Kuang ',b'@SFBARTalert ',2/11/15 22:25
3844,b'BeccaAaAa ',b'I wassss gunna be on time for my connection but not anymore @SFBARTalert',2/11/15 21:48
3845,b'Var ',b'@SFBARTalert slowest bart ride. I just want to be home ',2/11/15 17:43
3846,b'Cody Daig ',b'@SFBART @SFBARTalert Can you post alerts when parking is closed for BART passengers at stations such as the coliseum? Thanks!',2/11/15 12:05
3847,b'Brady J. Frey ',"b""@SFBARTalert I've been on here for 30 minutes, 10 my arse.""",2/11/15 9:40
3848,b'J. Medina ',b'@SFBARTalert update???',2/11/15 9:37
3849,b'SFBARTalert ',b'BART recovering: 10 min delay system wide due to an earlier equipment prob on track at BALB and wet weather.',2/11/15 8:21
3850,b'Tahanee ',b'Whoever is driving this SF/Daily City bound @SFBART train is a moron @SFBARTalert',2/11/15 8:12
3851,b'SFBARTalert ',"b'10 min delay at SF stns in SFO, MLBR and East Bay dirs due to equip prob at BALB.'",2/11/15 7:43
3852,b'Ben Shore ',b'@SFBARTalert shocking',2/11/15 7:04
3853,b'Molly Anna ',b'@SFBARTalert maybe this will stop when you guys bring in the new fleet',2/11/15 6:44
3854,b'Heather ',b'So are you going to tell us whats going on in west Oakland station @SFBARTalert @SFBART',1/11/15 17:53
3855,b'Josh ',b'@SFBARTalert gSaXlxxdtt',31/10/15 10:01
3856,b'Ben Shore ',b'@SFBARTalert shocker',30/10/15 17:54
3857,b'ram vemuri ',b'@SFBARTalert you skipped the 9:41 union city to sf train AGAIN today. we noticed.',30/10/15 10:08
3858,b'YESSEY ',"b""@SFBARTalert @SFBART what's going on with the bart at balboa""",30/10/15 8:37
3859,b'SFBARTalert ',b'BART recovering: 10 min delay on FRMT line in RICH and DALY dirs due to police activity.',29/10/15 10:10
3860,b'Maria ',b'@SFBART @SFBARTalert car#1599 SF bound train homeless person w/ big dog on seat next to him. So glad we wear nice business clothes on Bart!!',29/10/15 8:49
3861,b'Clint Cardoza ',"b'@mikeynoway @sfbartalert @nbcbayarea Happy Friday Eve, Mike! Have a safe and fun Halloween weekend!'",29/10/15 6:04
3862,b'KTVU\nVerified account\n ',b'JUST IN: @SFBARTalert #BART recovering after 20 minute delay at Daly City Station in eastern direction due to equipment problem.',29/10/15 4:45
3863,b'Mike Inouye\nVerified account\n ',"b'.@SFBARTalert recovering from 20 min delay out of Daly City station ""due to equipment problems"". (4:38a)'",29/10/15 4:38
3864,b'Chris Corgas ',"b'@SFBART @SFBARTalert this is an official sunshine request for why trains are delayed tonight - missed my last busy home, providing a cab?'",28/10/15 20:59
3865,b'SFBARTalert ',"b'BART recovering: 10 min delay in FRMT, SFO, MLBR and DALY dirs due to police activity.'",28/10/15 20:53
3866,b'SFBARTalert ',b'10 min delay on PITT line in SFO dir due to police activity.',27/10/15 11:15
3867,b'Leanne Morford ',b'@SFBART @SFBARTalert second day in a row your operator was not on the train at the scheduled departure time of 7:47',27/10/15 7:48
3868,b'Penny M ',b'RT @SFBARTalert: 10 min delay at 24TH in East Bay dir due to equip prob. (insight by http://commun.it )',26/10/15 10:56
3869,b'Action Alameda News ',b'RT @SFBARTalert: BART recovering: 20 min delay at SF stns in East Bay dir due to an earlier equipment prob on a train.',26/10/15 10:40
3870,b'Michelle C. ',b'@SFBARTalert people have to get to work! Can you facking fix your Sh*t?',26/10/15 10:10
3871,b'david ',"b""@SFBARTalert @SFBART you shouldn't say 10 minute delay unless the affected or nearby trains will arrive 10 minutes late.""",26/10/15 10:07
3872,b'Maddie ',b'@SFBARTalert seriously want to get off this smoke filled Bart ride.',26/10/15 10:01
3873,b'david ',b'@SFBARTalert you mean the fire and smoke?',26/10/15 10:00
3874,b'Maddie ',"b""In a Bart train that's on fire between Glen Park and 24th Mission. What's going on @SFBARTalert !?!?""",26/10/15 9:58
3875,b'david ',b'@SFBARTalert your trains are falling apart.',26/10/15 9:53
3876,b'Ben Shore ',"b'@SFBARTalert you should have had this fixed overnight when repairs are supposed to be made, not during the morning commute.'",26/10/15 8:14
3877,b'Ben Shore ',b'@SFBARTalert same as every single day. Now trains are overcrowded with no air circulation. Disgusting. Stop failing so much. @SFBART',26/10/15 8:14
3878,b'Sugar ',b'#sfbart @SFBARTalert I want to thank the woman in scrubs that saw me limping getting on the train and gave me her seat. Forever grateful!',26/10/15 6:49
3879,b'Savi ',b'@SFBARTalert Thank you for not informing commuters about the police activity at Glen Park. Major inconvenience for my work commute today.',24/10/15 9:21
3880,b'Marty Gerendasy ',b'@SFBARTalert So what else is new?',24/10/15 8:15
3881,b'Ben Shore ',b'@SFBARTalert shocker....',24/10/15 7:46
3882,b'SFBARTalert ',"b'20 min delay on SFO line in PITT, SFO and MLBR dirs due to equip prob.'",24/10/15 7:43
3883,b'SFBARTalert ',"b'BART recovering: 10 min delay at MACR in FRMT, SFO and MLBR dirs due to police activity.'",24/10/15 7:32
3884,b'Andy Reyes ',"b""There's a 20 minute delay near Coliseum Station, but @SFBART and @SFBARTalert haven't reported it. Site also slow. """,24/10/15 0:17
3885,b'SFBART\nVerified account\n ',"b""@HenriBridges Thanks for asking. @SFBARTalert is automated and doesn't reply or follow.""",23/10/15 17:10
3886,b'JosieB ',b'@SFBARTalert i am in car 1575 on SF bound pittsburgh baypoint line. The door to the box thing is unlocked and keeps swinging open',23/10/15 7:39
